n_neighbors,weights,algorithm,train_time,inference_time,score,accuracy,f1,recall,precision
57,distance,kd_tree,0.05389523506164551,0.4449589252471924,0.2966666666666667,0.2966666666666667,"[0.66666667 0.12121212 0.46153846 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.5
 0.4        0.14285714 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.27586207 0.15384615
 0.58823529 0.25       0.08       1.         0.25       0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.33333333 0.        ]","[0.5        0.33333333 0.375      1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.07407407 0.6        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         0.66666667
 1.         0.07692308 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.19047619 0.1
 0.5        1.         0.04545455 1.         0.25       0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.5        0.        ]"
57,distance,brute,0.002023935317993164,0.09107828140258789,0.2966666666666667,0.2966666666666667,"[0.66666667 0.12121212 0.46153846 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.5
 0.4        0.14285714 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.27586207 0.15384615
 0.58823529 0.25       0.08       1.         0.25       0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.33333333 0.        ]","[0.5        0.33333333 0.375      1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.07407407 0.6        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         0.66666667
 1.         0.07692308 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.19047619 0.1
 0.5        1.         0.04545455 1.         0.25       0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.5        0.        ]"
58,uniform,auto,0.022202491760253906,0.5915055274963379,0.27,0.27,"[0.57142857 0.15789474 0.30769231 1.         0.         0.
 0.28571429 0.         0.         0.46666667 0.57142857 0.42105263
 0.16666667 0.22222222 0.         0.33333333 0.         0.33333333
 0.4        0.11111111 0.23529412 0.5        0.33333333 0.15384615
 0.         0.         0.4        0.         0.25806452 0.21428571
 0.71428571 0.25       0.04347826 1.         0.33333333 0.15384615
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.44444444 0.
 0.         0.        ]","[0.5        0.5        0.25       1.         0.         0.
 0.2        0.         0.         0.875      0.5        0.5
 0.1        0.16666667 0.         0.28571429 0.         0.2
 0.25       1.         0.28571429 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.5
 0.71428571 0.14285714 0.16666667 1.         0.25       0.2
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.66666667 0.
 0.         0.        ]","[0.66666667 0.09375    0.4        1.         0.         0.
 0.5        0.         0.         0.31818182 0.66666667 0.36363636
 0.5        0.33333333 0.         0.4        0.         1.
 1.         0.05882353 0.2        1.         0.5        0.125
 0.         0.         0.66666667 0.         0.17391304 0.13636364
 0.71428571 1.         0.025      1.         0.5        0.125
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.33333333 0.
 0.         0.        ]"
58,uniform,ball_tree,0.0635993480682373,0.3321080207824707,0.27,0.27,"[0.57142857 0.15789474 0.30769231 1.         0.         0.
 0.28571429 0.         0.         0.46666667 0.57142857 0.42105263
 0.16666667 0.22222222 0.         0.33333333 0.         0.33333333
 0.4        0.11111111 0.23529412 0.5        0.33333333 0.15384615
 0.         0.         0.4        0.         0.25806452 0.21428571
 0.71428571 0.25       0.04347826 1.         0.33333333 0.15384615
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.44444444 0.
 0.         0.        ]","[0.5        0.5        0.25       1.         0.         0.
 0.2        0.         0.         0.875      0.5        0.5
 0.1        0.16666667 0.         0.28571429 0.         0.2
 0.25       1.         0.28571429 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.5
 0.71428571 0.14285714 0.16666667 1.         0.25       0.2
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.66666667 0.
 0.         0.        ]","[0.66666667 0.09375    0.4        1.         0.         0.
 0.5        0.         0.         0.31818182 0.66666667 0.36363636
 0.5        0.33333333 0.         0.4        0.         1.
 1.         0.05882353 0.2        1.         0.5        0.125
 0.         0.         0.66666667 0.         0.17391304 0.13636364
 0.71428571 1.         0.025      1.         0.5        0.125
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.33333333 0.
 0.         0.        ]"
58,uniform,kd_tree,0.05345892906188965,0.3763155937194824,0.27,0.27,"[0.57142857 0.15789474 0.30769231 1.         0.         0.
 0.28571429 0.         0.         0.46666667 0.57142857 0.42105263
 0.16666667 0.22222222 0.         0.33333333 0.         0.33333333
 0.4        0.11111111 0.23529412 0.5        0.33333333 0.15384615
 0.         0.         0.4        0.         0.25806452 0.21428571
 0.71428571 0.25       0.04347826 1.         0.33333333 0.15384615
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.44444444 0.
 0.         0.        ]","[0.5        0.5        0.25       1.         0.         0.
 0.2        0.         0.         0.875      0.5        0.5
 0.1        0.16666667 0.         0.28571429 0.         0.2
 0.25       1.         0.28571429 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.5
 0.71428571 0.14285714 0.16666667 1.         0.25       0.2
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.66666667 0.
 0.         0.        ]","[0.66666667 0.09375    0.4        1.         0.         0.
 0.5        0.         0.         0.31818182 0.66666667 0.36363636
 0.5        0.33333333 0.         0.4        0.         1.
 1.         0.05882353 0.2        1.         0.5        0.125
 0.         0.         0.66666667 0.         0.17391304 0.13636364
 0.71428571 1.         0.025      1.         0.5        0.125
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.33333333 0.
 0.         0.        ]"
58,uniform,brute,0.001697540283203125,0.14582610130310059,0.27,0.27,"[0.57142857 0.15789474 0.30769231 1.         0.         0.
 0.28571429 0.         0.         0.46666667 0.57142857 0.42105263
 0.16666667 0.22222222 0.         0.33333333 0.         0.33333333
 0.4        0.11111111 0.23529412 0.5        0.33333333 0.15384615
 0.         0.         0.4        0.         0.25806452 0.21428571
 0.71428571 0.25       0.04347826 1.         0.33333333 0.15384615
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.44444444 0.
 0.         0.        ]","[0.5        0.5        0.25       1.         0.         0.
 0.2        0.         0.         0.875      0.5        0.5
 0.1        0.16666667 0.         0.28571429 0.         0.2
 0.25       1.         0.28571429 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.5
 0.71428571 0.14285714 0.16666667 1.         0.25       0.2
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.66666667 0.
 0.         0.        ]","[0.66666667 0.09375    0.4        1.         0.         0.
 0.5        0.         0.         0.31818182 0.66666667 0.36363636
 0.5        0.33333333 0.         0.4        0.         1.
 1.         0.05882353 0.2        1.         0.5        0.125
 0.         0.         0.66666667 0.         0.17391304 0.13636364
 0.71428571 1.         0.025      1.         0.5        0.125
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.33333333 0.
 0.         0.        ]"
58,distance,auto,0.0813288688659668,0.4961225986480713,0.2966666666666667,0.2966666666666667,"[0.66666667 0.1875     0.33333333 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.5
 0.4        0.13793103 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.26666667 0.16
 0.58823529 0.25       0.07843137 1.         0.25       0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.28571429 0.        ]","[0.5        0.5        0.25       1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.11538462 0.5        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         0.66666667
 1.         0.07407407 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.18181818 0.10526316
 0.5        1.         0.04444444 1.         0.25       0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.33333333 0.        ]"
58,distance,ball_tree,0.017604827880859375,0.40642356872558594,0.2966666666666667,0.2966666666666667,"[0.66666667 0.1875     0.33333333 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.5
 0.4        0.13793103 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.26666667 0.16
 0.58823529 0.25       0.07843137 1.         0.25       0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.28571429 0.        ]","[0.5        0.5        0.25       1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.11538462 0.5        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         0.66666667
 1.         0.07407407 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.18181818 0.10526316
 0.5        1.         0.04444444 1.         0.25       0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.33333333 0.        ]"
58,distance,kd_tree,0.05483436584472656,0.4959993362426758,0.2966666666666667,0.2966666666666667,"[0.66666667 0.1875     0.33333333 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.5
 0.4        0.13793103 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.26666667 0.16
 0.58823529 0.25       0.07843137 1.         0.25       0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.28571429 0.        ]","[0.5        0.5        0.25       1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.11538462 0.5        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         0.66666667
 1.         0.07407407 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.18181818 0.10526316
 0.5        1.         0.04444444 1.         0.25       0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.33333333 0.        ]"
58,distance,brute,0.0019073486328125,0.11650538444519043,0.2966666666666667,0.2966666666666667,"[0.66666667 0.1875     0.33333333 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.5
 0.4        0.13793103 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.26666667 0.16
 0.58823529 0.25       0.07843137 1.         0.25       0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.28571429 0.        ]","[0.5        0.5        0.25       1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.11538462 0.5        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         0.66666667
 1.         0.07407407 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.18181818 0.10526316
 0.5        1.         0.04444444 1.         0.25       0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.33333333 0.        ]"
59,uniform,auto,0.1246795654296875,0.4398386478424072,0.26,0.26,"[0.53333333 0.10810811 0.30769231 1.         0.         0.
 0.25       0.         0.         0.4516129  0.57142857 0.5
 0.16666667 0.22222222 0.         0.33333333 0.         0.33333333
 0.4        0.11111111 0.26666667 0.5        0.33333333 0.15384615
 0.         0.         0.4        0.         0.25       0.13333333
 0.71428571 0.25       0.04444444 1.         0.4        0.15384615
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.42857143 0.         1.         0.33333333 0.
 0.         0.        ]","[0.5        0.33333333 0.25       1.         0.         0.
 0.2        0.         0.         0.875      0.5        0.625
 0.1        0.16666667 0.         0.28571429 0.         0.2
 0.25       1.         0.28571429 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.16666667 1.         0.25       0.2
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.33333333 0.         1.         0.5        0.
 0.         0.        ]","[0.57142857 0.06451613 0.4        1.         0.         0.
 0.33333333 0.         0.         0.30434783 0.66666667 0.41666667
 0.5        0.33333333 0.         0.4        0.         1.
 1.         0.05882353 0.25       1.         0.5        0.125
 0.         0.         0.66666667 0.         0.16666667 0.08333333
 0.71428571 1.         0.02564103 1.         1.         0.125
 1.         1.         0.         1.         0.         0.
 0.         0.6        0.         1.         0.25       0.
 0.         0.        ]"
59,uniform,ball_tree,0.03043961524963379,0.40601325035095215,0.26,0.26,"[0.53333333 0.10810811 0.30769231 1.         0.         0.
 0.25       0.         0.         0.4516129  0.57142857 0.5
 0.16666667 0.22222222 0.         0.33333333 0.         0.33333333
 0.4        0.11111111 0.26666667 0.5        0.33333333 0.15384615
 0.         0.         0.4        0.         0.25       0.13333333
 0.71428571 0.25       0.04444444 1.         0.4        0.15384615
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.42857143 0.         1.         0.33333333 0.
 0.         0.        ]","[0.5        0.33333333 0.25       1.         0.         0.
 0.2        0.         0.         0.875      0.5        0.625
 0.1        0.16666667 0.         0.28571429 0.         0.2
 0.25       1.         0.28571429 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.16666667 1.         0.25       0.2
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.33333333 0.         1.         0.5        0.
 0.         0.        ]","[0.57142857 0.06451613 0.4        1.         0.         0.
 0.33333333 0.         0.         0.30434783 0.66666667 0.41666667
 0.5        0.33333333 0.         0.4        0.         1.
 1.         0.05882353 0.25       1.         0.5        0.125
 0.         0.         0.66666667 0.         0.16666667 0.08333333
 0.71428571 1.         0.02564103 1.         1.         0.125
 1.         1.         0.         1.         0.         0.
 0.         0.6        0.         1.         0.25       0.
 0.         0.        ]"
59,uniform,kd_tree,0.031156063079833984,0.38022327423095703,0.26,0.26,"[0.53333333 0.10810811 0.30769231 1.         0.         0.
 0.25       0.         0.         0.4516129  0.57142857 0.5
 0.16666667 0.22222222 0.         0.33333333 0.         0.33333333
 0.4        0.11111111 0.26666667 0.5        0.33333333 0.15384615
 0.         0.         0.4        0.         0.25       0.13333333
 0.71428571 0.25       0.04444444 1.         0.4        0.15384615
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.42857143 0.         1.         0.33333333 0.
 0.         0.        ]","[0.5        0.33333333 0.25       1.         0.         0.
 0.2        0.         0.         0.875      0.5        0.625
 0.1        0.16666667 0.         0.28571429 0.         0.2
 0.25       1.         0.28571429 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.16666667 1.         0.25       0.2
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.33333333 0.         1.         0.5        0.
 0.         0.        ]","[0.57142857 0.06451613 0.4        1.         0.         0.
 0.33333333 0.         0.         0.30434783 0.66666667 0.41666667
 0.5        0.33333333 0.         0.4        0.         1.
 1.         0.05882353 0.25       1.         0.5        0.125
 0.         0.         0.66666667 0.         0.16666667 0.08333333
 0.71428571 1.         0.02564103 1.         1.         0.125
 1.         1.         0.         1.         0.         0.
 0.         0.6        0.         1.         0.25       0.
 0.         0.        ]"
59,uniform,brute,0.002089262008666992,0.06301212310791016,0.26,0.26,"[0.53333333 0.10810811 0.30769231 1.         0.         0.
 0.25       0.         0.         0.4516129  0.57142857 0.5
 0.16666667 0.22222222 0.         0.33333333 0.         0.33333333
 0.4        0.11111111 0.26666667 0.5        0.33333333 0.15384615
 0.         0.         0.4        0.         0.25       0.13333333
 0.71428571 0.25       0.04444444 1.         0.4        0.15384615
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.42857143 0.         1.         0.33333333 0.
 0.         0.        ]","[0.5        0.33333333 0.25       1.         0.         0.
 0.2        0.         0.         0.875      0.5        0.625
 0.1        0.16666667 0.         0.28571429 0.         0.2
 0.25       1.         0.28571429 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.16666667 1.         0.25       0.2
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.33333333 0.         1.         0.5        0.
 0.         0.        ]","[0.57142857 0.06451613 0.4        1.         0.         0.
 0.33333333 0.         0.         0.30434783 0.66666667 0.41666667
 0.5        0.33333333 0.         0.4        0.         1.
 1.         0.05882353 0.25       1.         0.5        0.125
 0.         0.         0.66666667 0.         0.16666667 0.08333333
 0.71428571 1.         0.02564103 1.         1.         0.125
 1.         1.         0.         1.         0.         0.
 0.         0.6        0.         1.         0.25       0.
 0.         0.        ]"
59,distance,auto,0.03404808044433594,0.3177163600921631,0.29333333333333333,0.29333333333333333,"[0.66666667 0.12903226 0.33333333 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.57142857
 0.4        0.14285714 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.25       0.15384615
 0.58823529 0.25       0.07692308 1.         0.28571429 0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.28571429 0.        ]","[0.5        0.33333333 0.25       1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.08       0.5        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         1.
 1.         0.07692308 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.16666667 0.1
 0.5        1.         0.04347826 1.         0.33333333 0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.33333333 0.        ]"
59,distance,ball_tree,0.02956843376159668,0.4152650833129883,0.29333333333333333,0.29333333333333333,"[0.66666667 0.12903226 0.33333333 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.57142857
 0.4        0.14285714 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.25       0.15384615
 0.58823529 0.25       0.07692308 1.         0.28571429 0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.28571429 0.        ]","[0.5        0.33333333 0.25       1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.08       0.5        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         1.
 1.         0.07692308 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.16666667 0.1
 0.5        1.         0.04347826 1.         0.33333333 0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.33333333 0.        ]"
59,distance,kd_tree,0.07775187492370605,0.4903390407562256,0.29333333333333333,0.29333333333333333,"[0.66666667 0.12903226 0.33333333 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.57142857
 0.4        0.14285714 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.25       0.15384615
 0.58823529 0.25       0.07692308 1.         0.28571429 0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.28571429 0.        ]","[0.5        0.33333333 0.25       1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.08       0.5        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         1.
 1.         0.07692308 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.16666667 0.1
 0.5        1.         0.04347826 1.         0.33333333 0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.33333333 0.        ]"
59,distance,brute,0.0019729137420654297,0.07422471046447754,0.29333333333333333,0.29333333333333333,"[0.66666667 0.12903226 0.33333333 1.         0.         0.33333333
 0.28571429 0.4        0.         0.63636364 0.66666667 0.5
 0.33333333 0.22222222 0.         0.36363636 0.         0.57142857
 0.4        0.14285714 0.35294118 0.5        0.30769231 0.15384615
 0.         0.         0.4        0.         0.25       0.15384615
 0.58823529 0.25       0.07692308 1.         0.28571429 0.22222222
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.53333333 0.         1.         0.38461538 0.
 0.28571429 0.        ]","[0.5        0.33333333 0.25       1.         0.         0.2
 0.2        0.25       0.         0.875      0.5        0.5
 0.2        0.16666667 0.         0.28571429 0.         0.4
 0.25       1.         0.42857143 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.33333333 1.         0.25       0.4
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.44444444 0.         1.         0.83333333 0.
 0.25       0.        ]","[1.         0.08       0.5        1.         0.         1.
 0.5        1.         0.         0.5        1.         0.5
 1.         0.33333333 0.         0.5        0.         1.
 1.         0.07692308 0.3        1.         0.4        0.125
 0.         0.         0.66666667 0.         0.16666667 0.1
 0.5        1.         0.04347826 1.         0.33333333 0.15384615
 1.         1.         0.         1.         0.         0.
 0.         0.66666667 0.         1.         0.25       0.
 0.33333333 0.        ]"
60,uniform,auto,0.06425976753234863,0.39519643783569336,0.26,0.26,"[0.53333333 0.10810811 0.30769231 1.         0.         0.
 0.25       0.         0.         0.42424242 0.57142857 0.52631579
 0.16666667 0.22222222 0.         0.33333333 0.         0.33333333
 0.4        0.11111111 0.26666667 0.5        0.33333333 0.15384615
 0.         0.         0.4        0.         0.24242424 0.13333333
 0.76923077 0.25       0.04545455 1.         0.4        0.14285714
 0.66666667 0.66666667 0.         0.28571429 0.         0.
 0.         0.42857143 0.         1.         0.33333333 0.
 0.         0.        ]","[0.5        0.33333333 0.25       1.         0.         0.
 0.2        0.         0.         0.875      0.5        0.625
 0.1        0.16666667 0.         0.28571429 0.         0.2
 0.25       1.         0.28571429 0.33333333 0.25       0.2
 0.         0.         0.28571429 0.         0.5        0.33333333
 0.71428571 0.14285714 0.16666667 1.         0.25       0.2
 0.5        0.5        0.         0.16666667 0.         0.
 0.         0.33333333 0.         1.         0.5        0.
 0.         0.        ]","[0.57142857 0.06451613 0.4        1.         0.         0.
 0.33333333 0.         0.         0.28       0.66666667 0.45454545
 0.5        0.33333333 0.         0.4        0.         1.
 1.         0.05882353 0.25       1.         0.5        0.125
 0.         0.         0.66666667 0.         0.16       0.08333333
 0.83333333 1.         0.02631579 1.         1.         0.11111111
 1.         1.         0.         1.         0.         0.
 0.         0.6        0.         1.         0.25       0.
 0.         0.        ]"
