weights,algorithm,train_time,inference_time,k,R2_score,RMSE,D,N,n_test,n_train
uniform,brute,0.0020911693572998047,1.7966079711914062,0,0.8974198978119057,0.011699136193166966,81,21263,6379,14884
uniform,kd_tree,0.06798696517944336,1.8830628395080566,0,0.8966926656262315,0.011782076141585584,81,21263,6379,14884
uniform,ball_tree,0.05528998374938965,7.838738918304443,0,0.8967048561147328,0.011780685831162836,81,21263,6379,14884
