n_estimators,max_features,train_time,inference_time,k,R2_score,RMSE,D,N,n_test,n_train
100,auto,17.445640325546265,0.4778757095336914,0,0.866729507131476,0.13811138663615127,10,48193,14458,33735
100,sqrt,6.342002868652344,0.4880557060241699,0,0.8795454730388027,0.12482989585417653,10,48193,14458,33735
100,log2,6.361214876174927,0.46971654891967773,0,0.8780338145493147,0.12639646355877307,10,48193,14458,33735
200,auto,34.00931692123413,0.9735448360443115,0,0.8670050905460669,0.1378257929784418,10,48193,14458,33735
200,sqrt,12.785628318786621,0.9753317832946777,0,0.8786825111989849,0.12572420376694837,10,48193,14458,33735
200,log2,12.697837591171265,0.9686543941497803,0,0.8794047684046109,0.1249757114185681,10,48193,14458,33735
