n_estimators,max_features,train_time,inference_time,k,R2_score,RMSE,D,N,n_test,n_train
100,auto,6.673364639282227,0.1762709617614746,0,0.8404481393177206,0.16530308525043894,10,19996,5999,13997
100,sqrt,2.53812575340271,0.17409634590148926,0,0.854150456844485,0.15110685242325958,10,19996,5999,13997
100,log2,2.538519859313965,0.1746354103088379,0,0.8533891590874856,0.15189559200603914,10,19996,5999,13997
