weights,n_neighbors,p,chunk_size,train_time,inference_time,k,R2_score,RMSE,D,N,n_test,n_train
uniform,5,2,2,1.2874603271484375e-05,0.5577170848846436,0,0.5406735995212149,0.4720196756340831,10,4999,1500,3499
uniform,5,3,2,5.9604644775390625e-06,2.1532297134399414,0,0.5395879286954792,0.47313534847691335,10,4999,1500,3499
uniform,10,2,2,5.7220458984375e-06,0.48763418197631836,0,0.5471798502620584,0.46533362762751146,10,4999,1500,3499
uniform,10,3,2,6.67572021484375e-06,2.107492446899414,0,0.5315494209694418,0.48139599669019084,10,4999,1500,3499
