weights,n_neighbors,p,train_time,inference_time,k,R2_score,RMSE,D,N,n_test,n_train
uniform,5,2,2.4946188926696777,3.5827221870422363,0,0.7559311185708414,0.25293439622955616,10,48193,14458,33735
uniform,5,3,2.47100567817688,17.6800754070282,0,0.7569444194770583,0.25188428836077725,10,48193,14458,33735
uniform,10,2,2.5126283168792725,4.403059959411621,0,0.7461491617400187,0.26307167112695373,10,48193,14458,33735
uniform,10,3,2.4684031009674072,21.387346029281616,0,0.7429934181624307,0.2663420433750612,10,48193,14458,33735
