criterion,max_features,train_time,inference_time,k,R2_score,RMSE,D,N,n_test,n_train
mse,auto,0.2765178680419922,0.00692296028137207,0,0.7529905656794917,0.2559817612430697,10,48193,14458,33735
mse,sqrt,0.10316872596740723,0.006208896636962891,0,0.7539806125122963,0.2549557521245451,10,48193,14458,33735
mse,log2,0.08945679664611816,0.005869150161743164,0,0.7513614756982684,0.2576700260000987,10,48193,14458,33735
