alpha,max_iter,train_time,inference_time,k,R2_score,RMSE,D,N,n_test,n_train
0.0001,1000,0.8672394752502441,0.00044035911560058594,0,0.24209830452030112,0.7854315823672737,10,48193,14458,33735
0.0001,2000,1.8438057899475098,0.00032806396484375,0,0.24209830452030112,0.7854315823672737,10,48193,14458,33735
0.0001,3000,2.612088441848755,0.0003407001495361328,0,0.24209830452030112,0.7854315823672737,10,48193,14458,33735
0.0001,5000,4.385606050491333,0.00035262107849121094,0,0.24209830452030112,0.7854315823672737,10,48193,14458,33735
1e-05,1000,0.8549411296844482,0.0003414154052734375,0,0.24209830452865722,0.7854315823586141,10,48193,14458,33735
1e-05,2000,1.7229084968566895,0.00035190582275390625,0,0.24209830452030112,0.7854315823672737,10,48193,14458,33735
1e-05,3000,2.7305543422698975,0.00032806396484375,0,0.24209830452030112,0.7854315823672737,10,48193,14458,33735
1e-05,5000,4.435011863708496,0.0007116794586181641,0,0.24209830452030112,0.7854315823672737,10,48193,14458,33735
