alpha,max_iter,train_time,inference_time,k,R2_score,RMSE,D,N,n_test,n_train
0.0001,1000,0.09235739707946777,0.0004661083221435547,0,0.13891863564239526,3425913.2313832357,10,48193,14458,33735
0.0001,2000,0.13435888290405273,0.0004477500915527344,0,0.13982062860746025,3422324.546548631,10,48193,14458,33735
0.0001,3000,0.1854233741760254,0.001310110092163086,0,0.13811930431616537,3429093.464843326,10,48193,14458,33735
0.0001,5000,0.2045137882232666,0.00045990943908691406,0,0.140159704799397,3420975.492138111,10,48193,14458,33735
1e-05,1000,0.14903473854064941,0.0005028247833251953,0,0.13997301126634987,3421718.274262489,10,48193,14458,33735
1e-05,2000,0.14632534980773926,0.0005404949188232422,0,0.14018951482628605,3420856.8894487782,10,48193,14458,33735
1e-05,3000,0.1384263038635254,0.0006017684936523438,0,0.139550709777839,3423398.4502795385,10,48193,14458,33735
1e-05,5000,0.14725518226623535,0.0006480216979980469,0,0.1384228779650437,3427885.661465572,10,48193,14458,33735
