n_neighbors,weights,algorithm,score,f1_score,recall,precision,id
8,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,59
8,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,60
8,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,61
8,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,62
8,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,63
9,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,64
9,uniform,ball_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,65
9,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,66
9,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,67
9,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,68
9,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,69
9,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,70
9,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,71
10,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,72
10,uniform,ball_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,73
10,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,74
10,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,75
10,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,76
10,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,77
10,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,78
10,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,79
11,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,80
11,uniform,ball_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,81
11,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,82
11,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,83
11,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,84
11,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,85
11,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,86
11,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,87
12,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,88
12,uniform,ball_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,89
12,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,90
12,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,91
12,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,92
12,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,93
12,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,94
12,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,95
13,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,96
13,uniform,ball_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,97
13,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,98
13,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,99
13,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,100
13,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,101
13,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,102
13,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,103
14,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,104
14,uniform,ball_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,105
14,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,106
14,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,107
14,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,108
14,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,109
14,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,110
14,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,111
15,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,112
15,uniform,ball_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,113
15,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,114
15,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,115
15,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,116
15,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,117
15,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,118
15,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,119
16,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,120
16,uniform,ball_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,121
16,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,122
16,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,123
16,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,124
16,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,125
16,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,126
16,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,127
17,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,128
17,uniform,ball_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,129
17,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,130
17,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,131
17,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,132
17,distance,ball_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,133
17,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,134
17,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,135
18,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,136
18,uniform,ball_tree,0.9090909090909091,0.8931390406800244,0.8931390406800244,0.8931390406800244,137
18,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,138
18,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,139
18,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,140
18,distance,ball_tree,0.8863636363636364,0.8690476190476191,0.8767455980570735,0.8626534190531853,141
18,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,142
18,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,143
19,uniform,auto,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,144
19,uniform,ball_tree,0.9090909090909091,0.8931390406800244,0.8931390406800244,0.8931390406800244,145
19,uniform,kd_tree,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,146
19,uniform,brute,0.9204545454545454,0.9055069795980979,0.9013357619914997,0.9100496277915633,147
19,distance,auto,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,148
19,distance,ball_tree,0.8863636363636364,0.8690476190476191,0.8767455980570735,0.8626534190531853,149
19,distance,kd_tree,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,150
19,distance,brute,0.8977272727272727,0.8809917355371901,0.8849423193685488,0.8773809523809524,151
