n_neighbors,weights,algorithm,train_time,inference_time,score,accuracy,f1,recall,precision,id
5,distance,auto,0.0010042190551757812,0.009741067886352539,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,36
5,distance,ball_tree,0.00519108772277832,0.0021724700927734375,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,37
5,distance,kd_tree,0.0010285377502441406,0.01469278335571289,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,38
5,distance,brute,0.002439737319946289,0.007927894592285156,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,39
6,uniform,auto,0.00524592399597168,0.017968177795410156,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,40
6,uniform,ball_tree,0.013926267623901367,0.017722606658935547,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,41
6,uniform,kd_tree,0.001119852066040039,0.025171995162963867,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,42
6,uniform,brute,0.0007185935974121094,0.033685922622680664,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,43
6,distance,auto,0.0010097026824951172,0.017437458038330078,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,44
6,distance,ball_tree,0.0009305477142333984,0.04691004753112793,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,45
6,distance,kd_tree,0.0010082721710205078,0.002263784408569336,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,46
6,distance,brute,0.0006840229034423828,0.007256269454956055,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,47
7,uniform,auto,0.006681203842163086,0.026917695999145508,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,48
7,uniform,ball_tree,0.004401683807373047,0.018649578094482422,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,49
7,uniform,kd_tree,0.0009393692016601562,0.032567739486694336,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,50
7,uniform,brute,0.0006842613220214844,0.01669931411743164,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,51
7,distance,auto,0.0027799606323242188,0.016576290130615234,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,52
7,distance,ball_tree,0.0011456012725830078,0.008347034454345703,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,53
7,distance,kd_tree,0.0012140274047851562,0.002784252166748047,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,54
7,distance,brute,0.0007724761962890625,0.031282901763916016,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,55
8,uniform,auto,0.0010104179382324219,0.03656196594238281,0.9659090909090909,0.9659090909090909,0.9645875251509054,0.9626068376068375,0.9668463611859839,56
8,uniform,ball_tree,0.0009393692016601562,0.0470578670501709,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,57
8,uniform,kd_tree,0.0010142326354980469,0.02106475830078125,0.9659090909090909,0.9659090909090909,0.9645875251509054,0.9626068376068375,0.9668463611859839,58
8,uniform,brute,0.002400636672973633,0.021752357482910156,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,59
8,distance,auto,0.0010309219360351562,0.005207538604736328,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,60
8,distance,ball_tree,0.004300355911254883,0.006489992141723633,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,61
8,distance,kd_tree,0.0015969276428222656,0.003360271453857422,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,62
8,distance,brute,0.0008552074432373047,0.0021810531616210938,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,63
9,uniform,auto,0.001031637191772461,0.019555091857910156,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,64
9,uniform,ball_tree,0.007231235504150391,0.04242563247680664,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,65
9,uniform,kd_tree,0.0011970996856689453,0.02650141716003418,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,66
9,uniform,brute,0.0007612705230712891,0.04044651985168457,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,67
9,distance,auto,0.0011072158813476562,0.01327204704284668,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,68
9,distance,ball_tree,0.0009427070617675781,0.01815319061279297,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,69
9,distance,kd_tree,0.001918792724609375,0.0023772716522216797,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,70
9,distance,brute,0.0007493495941162109,0.019433975219726562,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,71
10,uniform,auto,0.0009543895721435547,0.0313570499420166,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,72
10,uniform,ball_tree,0.0008714199066162109,0.023115158081054688,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,73
10,uniform,kd_tree,0.0010945796966552734,0.02078104019165039,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,74
10,uniform,brute,0.0012905597686767578,0.0176393985748291,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,75
10,distance,auto,0.011724710464477539,0.0048694610595703125,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,76
10,distance,ball_tree,0.009859085083007812,0.0024008750915527344,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,77
10,distance,kd_tree,0.012302875518798828,0.016378164291381836,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,78
10,distance,brute,0.0008704662322998047,0.013361692428588867,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,79
11,uniform,auto,0.001069784164428711,0.04386448860168457,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,80
11,uniform,ball_tree,0.0010576248168945312,0.04101848602294922,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,81
11,uniform,kd_tree,0.0011632442474365234,0.02053523063659668,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,82
11,uniform,brute,0.0009434223175048828,0.02423381805419922,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,83
11,distance,auto,0.001032114028930664,0.01221919059753418,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,84
11,distance,ball_tree,0.0010383129119873047,0.0024094581604003906,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,85
11,distance,kd_tree,0.0010700225830078125,0.012237787246704102,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,86
11,distance,brute,0.0007054805755615234,0.0018303394317626953,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,87
12,uniform,auto,0.009143590927124023,0.024091243743896484,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,88
12,uniform,ball_tree,0.00466465950012207,0.02709674835205078,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,89
12,uniform,kd_tree,0.0011763572692871094,0.02419114112854004,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,90
12,uniform,brute,0.002186298370361328,0.05785202980041504,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,91
12,distance,auto,0.007870197296142578,0.014980792999267578,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,92
12,distance,ball_tree,0.0010297298431396484,0.012427091598510742,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,93
12,distance,kd_tree,0.0011730194091796875,0.019499540328979492,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,94
12,distance,brute,0.0007960796356201172,0.008303403854370117,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,95
13,uniform,auto,0.0012023448944091797,0.021381855010986328,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,96
13,uniform,ball_tree,0.005175590515136719,0.02469348907470703,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,97
13,uniform,kd_tree,0.01563715934753418,0.028169631958007812,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,98
13,uniform,brute,0.0007171630859375,0.01983022689819336,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,99
13,distance,auto,0.0010101795196533203,0.002397775650024414,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,100
13,distance,ball_tree,0.008251667022705078,0.008189678192138672,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,101
13,distance,kd_tree,0.02165055274963379,0.0023651123046875,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,102
13,distance,brute,0.0007612705230712891,0.0017924308776855469,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,103
14,uniform,auto,0.00383758544921875,0.01165914535522461,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,104
14,uniform,ball_tree,0.0009591579437255859,0.012134075164794922,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,105
14,uniform,kd_tree,0.0038788318634033203,0.03952956199645996,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,106
14,uniform,brute,0.0010120868682861328,0.024927377700805664,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,107
14,distance,auto,0.0010197162628173828,0.014290332794189453,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,108
14,distance,ball_tree,0.0053327083587646484,0.011797904968261719,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,109
14,distance,kd_tree,0.0018422603607177734,0.0033638477325439453,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,110
14,distance,brute,0.017335891723632812,0.002409696578979492,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,111
15,uniform,auto,0.0009818077087402344,0.012735128402709961,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,112
15,uniform,ball_tree,0.0009942054748535156,0.023899316787719727,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,113
15,uniform,kd_tree,0.003488302230834961,0.011958837509155273,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,114
15,uniform,brute,0.003373384475708008,0.02464771270751953,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,115
15,distance,auto,0.007586956024169922,0.005010128021240234,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,116
15,distance,ball_tree,0.0010633468627929688,0.015763044357299805,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,117
15,distance,kd_tree,0.00107574462890625,0.021795272827148438,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,118
15,distance,brute,0.0008771419525146484,0.0019655227661132812,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,119
16,uniform,auto,0.0010366439819335938,0.022611141204833984,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,120
16,uniform,ball_tree,0.0011932849884033203,0.015179157257080078,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,121
16,uniform,kd_tree,0.0010292530059814453,0.024525880813598633,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,122
16,uniform,brute,0.0006709098815917969,0.03144431114196777,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,123
16,distance,auto,0.017898082733154297,0.002631664276123047,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,124
16,distance,ball_tree,0.0010497570037841797,0.007413387298583984,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,125
16,distance,kd_tree,0.0009877681732177734,0.002540111541748047,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,126
16,distance,brute,0.0006809234619140625,0.016201257705688477,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,127
17,uniform,auto,0.03875732421875,0.009409427642822266,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,128
17,uniform,ball_tree,0.0010800361633300781,0.023592233657836914,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,129
17,uniform,kd_tree,0.005709409713745117,0.015937089920043945,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,130
17,uniform,brute,0.0006880760192871094,0.020189762115478516,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,131
17,distance,auto,0.0010366439819335938,0.0025234222412109375,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,132
17,distance,ball_tree,0.000982046127319336,0.004576206207275391,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,133
17,distance,kd_tree,0.0070037841796875,0.006964921951293945,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,134
17,distance,brute,0.0006628036499023438,0.0047607421875,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,135
18,uniform,auto,0.0009899139404296875,0.019596338272094727,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,136
18,uniform,ball_tree,0.0009369850158691406,0.01881861686706543,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,137
18,uniform,kd_tree,0.0011029243469238281,0.024181365966796875,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,138
18,uniform,brute,0.000652313232421875,0.013878345489501953,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,139
18,distance,auto,0.0010368824005126953,0.0026924610137939453,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,140
18,distance,ball_tree,0.0009999275207519531,0.0029296875,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,141
18,distance,kd_tree,0.004832029342651367,0.005270719528198242,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,142
18,distance,brute,0.0007050037384033203,0.008565902709960938,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,143
19,uniform,auto,0.0010831356048583984,0.017877817153930664,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,144
19,uniform,ball_tree,0.0009641647338867188,0.0165865421295166,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,145
19,uniform,kd_tree,0.0010693073272705078,0.014585494995117188,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,146
19,uniform,brute,0.0007226467132568359,0.023943185806274414,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,147
19,distance,auto,0.0011174678802490234,0.0025835037231445312,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,148
19,distance,ball_tree,0.0009911060333251953,0.0023543834686279297,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,149
19,distance,kd_tree,0.006351470947265625,0.002860546112060547,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,150
19,distance,brute,0.008252143859863281,0.0022101402282714844,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,151
20,uniform,auto,0.001155853271484375,0.00855708122253418,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,152
20,uniform,ball_tree,0.0010199546813964844,0.006737947463989258,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,153
20,uniform,kd_tree,0.0010290145874023438,0.02544689178466797,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,154
20,uniform,brute,0.0075418949127197266,0.012202024459838867,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,155
20,distance,auto,0.022076845169067383,0.004819154739379883,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,156
20,distance,ball_tree,0.004807472229003906,0.00982975959777832,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,157
20,distance,kd_tree,0.010675191879272461,0.013873100280761719,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,158
20,distance,brute,0.0007145404815673828,0.002717256546020508,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,159
21,uniform,auto,0.0010921955108642578,0.008496761322021484,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,160
21,uniform,ball_tree,0.0032148361206054688,0.022278547286987305,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,161
21,uniform,kd_tree,0.008829593658447266,0.017418622970581055,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,162
21,uniform,brute,0.0007929801940917969,0.022919893264770508,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,163
21,distance,auto,0.0009634494781494141,0.0024766921997070312,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,164
21,distance,ball_tree,0.00092315673828125,0.0044748783111572266,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,165
21,distance,kd_tree,0.0009567737579345703,0.0024995803833007812,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,166
21,distance,brute,0.0008289813995361328,0.0082550048828125,0.9886363636363636,0.9886363636363636,0.988296315999468,0.9903846153846154,0.9864864864864865,167
22,uniform,auto,0.0014755725860595703,0.018767356872558594,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,168
22,uniform,ball_tree,0.005605936050415039,0.01963043212890625,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,169
22,uniform,kd_tree,0.006972551345825195,0.014110565185546875,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,170
22,uniform,brute,0.0006482601165771484,0.015541315078735352,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,171
22,distance,auto,0.005358695983886719,0.005831480026245117,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,172
22,distance,ball_tree,0.0009853839874267578,0.00929117202758789,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,173
22,distance,kd_tree,0.001010894775390625,0.005929470062255859,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,174
22,distance,brute,0.0006616115570068359,0.00903940200805664,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,175
23,uniform,auto,0.004909992218017578,0.011137008666992188,0.9659090909090909,0.9659090909090909,0.9648889479984041,0.9668803418803419,0.9631690514043455,176
23,uniform,ball_tree,0.0066738128662109375,0.030905485153198242,0.9659090909090909,0.9659090909090909,0.9648889479984041,0.9668803418803419,0.9631690514043455,177
23,uniform,kd_tree,0.011090278625488281,0.03152823448181152,0.9659090909090909,0.9659090909090909,0.9648889479984041,0.9668803418803419,0.9631690514043455,178
23,uniform,brute,0.0007693767547607422,0.024022817611694336,0.9659090909090909,0.9659090909090909,0.9648889479984041,0.9668803418803419,0.9631690514043455,179
23,distance,auto,0.001054525375366211,0.0026900768280029297,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,180
23,distance,ball_tree,0.0009648799896240234,0.010512590408325195,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,181
23,distance,kd_tree,0.0010097026824951172,0.016664981842041016,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,182
23,distance,brute,0.0008883476257324219,0.004353761672973633,0.9772727272727273,0.9772727272727273,0.9764957264957265,0.9764957264957265,0.9764957264957265,183
